"Probes","Chr","Pos","deltaBeta","absDeltaBeta","DNAm_Effect","Author","Syndrome"
"cg11905611","chr12",14720974,-0.45005400654828,0.45005400654828,"Loss","Weksberg","Sotos"
"cg13591848","chr10",102789894,-0.45565012663707,0.45565012663707,"Loss","Weksberg","Sotos"
"cg22861548","chr8",143859669,-0.447999821864595,0.447999821864595,"Loss","Weksberg","Sotos"
"cg05224659","chr2",43295595,-0.448170969478357,0.448170969478357,"Loss","Weksberg","Sotos"
"cg24070990","chr1",228634724,-0.441018401154273,0.441018401154273,"Loss","Weksberg","Sotos"
"cg17571919","chr6",28829328,-0.448205999778024,0.448205999778024,"Loss","Weksberg","Sotos"
"cg09510531","chr21",45705742,-0.448252307302997,0.448252307302997,"Loss","Weksberg","Sotos"
"cg03188580","chr6",28829378,-0.447220370248869,0.447220370248869,"Loss","Weksberg","Sotos"
"cg21252282","chr9",90439702,-0.449517086459489,0.449517086459489,"Loss","Weksberg","Sotos"
"cg11557492","chr19",56002240,-0.449179150610433,0.449179150610433,"Loss","Weksberg","Sotos"
"cg22952142","chr15",68549178,-0.450690171687014,0.450690171687014,"Loss","Weksberg","Sotos"
"cg26218577","chr15",69744466,-0.453835469023307,0.453835469023307,"Loss","Weksberg","Sotos"
"cg22109795","chr1",210468650,-0.44599662563818,0.44599662563818,"Loss","Weksberg","Sotos"
"cg21766667","chr17",48287888,-0.453473202186459,0.453473202186459,"Loss","Weksberg","Sotos"
"cg08216684","chr5",77144016,-0.441140773251942,0.441140773251942,"Loss","Weksberg","Sotos"
"cg09965419","chr6",30854186,-0.451923319311876,0.451923319311876,"Loss","Weksberg","Sotos"
"cg25460807","chr8",21908022,-0.444522984128746,0.444522984128746,"Loss","Weksberg","Sotos"
"cg10831246","chr17",18553663,-0.443951414761376,0.443951414761376,"Loss","Weksberg","Sotos"
"cg18192325","chr2",105854051,-0.449553623085461,0.449553623085461,"Loss","Weksberg","Sotos"
"cg01721149","chr1",156394727,-0.452296619200888,0.452296619200888,"Loss","Weksberg","Sotos"
"cg02247178","chr13",31506687,-0.443863652830189,0.443863652830189,"Loss","Weksberg","Sotos"
"cg03042692","chr13",23310188,-0.445911836625971,0.445911836625971,"Loss","Weksberg","Sotos"
"cg06025456","chr6",32120863,-0.44169050199778,0.44169050199778,"Loss","Weksberg","Sotos"
"cg09428340","chr6",163570371,-0.449246939655938,0.449246939655938,"Loss","Weksberg","Sotos"
"cg03102494","chr1",147801721,-0.449436596606335,0.449436596606335,"Loss","Weksberg","Sotos"
"cg06092502","chr1",42611687,-0.444090375471698,0.444090375471698,"Loss","Weksberg","Sotos"
"cg24010336","chr19",39467258,-0.441409519311876,0.441409519311876,"Loss","Weksberg","Sotos"
"cg20286956","chr1",39547918,-0.44947213318535,0.44947213318535,"Loss","Weksberg","Sotos"
"cg20592017","chr15",40364740,-0.435313097447281,0.435313097447281,"Loss","Weksberg","Sotos"
"cg19962075","chr18",48256050,-0.443973313540511,0.443973313540511,"Loss","Weksberg","Sotos"
"cg11669516","chr2",217501092,-0.440664323973363,0.440664323973363,"Loss","Weksberg","Sotos"
"cg00611789","chr5",78985432,-0.444845075656109,0.444845075656109,"Loss","Weksberg","Sotos"
"cg05226558","chr3",46617183,-0.448505343174251,0.448505343174251,"Loss","Weksberg","Sotos"
"cg21475076","chr1",1100493,-0.440253880799112,0.440253880799112,"Loss","Weksberg","Sotos"
"cg19978312","chr5",179634688,-0.440570624195339,0.440570624195339,"Loss","Weksberg","Sotos"
"cg19389372","chr19",36485356,-0.447030533473918,0.447030533473918,"Loss","Weksberg","Sotos"
"cg11617964","chr6",32118399,-0.447735332841288,0.447735332841288,"Loss","Weksberg","Sotos"
"cg02430039","chr17",47967818,-0.447605425305216,0.447605425305216,"Loss","Weksberg","Sotos"
"cg00083206","chr6",110721305,-0.439036577247503,0.439036577247503,"Loss","Weksberg","Sotos"
"cg21182196","chr14",95786801,-0.447255760599334,0.447255760599334,"Loss","Weksberg","Sotos"
"cg08123207","chr6",32118312,-0.44698113280543,0.44698113280543,"Loss","Weksberg","Sotos"
"cg09655403","chr5",78985495,-0.440607505738069,0.440607505738069,"Loss","Weksberg","Sotos"
"cg15584071","chr19",36484913,-0.44654253518313,0.44654253518313,"Loss","Weksberg","Sotos"
"cg25661792","chr3",194014530,-0.445616592008879,0.445616592008879,"Loss","Weksberg","Sotos"
"cg08979191","chr5",132113734,-0.441355199112098,0.441355199112098,"Loss","Weksberg","Sotos"
"cg14459158","chr9",96720562,-0.446480756337403,0.446480756337403,"Loss","Weksberg","Sotos"
"cg19579217","chr6",10720630,-0.44645247654828,0.44645247654828,"Loss","Weksberg","Sotos"
"cg25483741","chr8",143859895,-0.441384981243063,0.441384981243063,"Loss","Weksberg","Sotos"
"cg08877188","chr3",195943579,-0.446256795116537,0.446256795116537,"Loss","Weksberg","Sotos"
"cg04579398","chr19",36485360,-0.445236975294118,0.445236975294118,"Loss","Weksberg","Sotos"
"cg17378342","chr5",149546331,-0.444133150499445,0.444133150499445,"Loss","Weksberg","Sotos"
"cg07266144","chr5",131607372,-0.444505758290788,0.444505758290788,"Loss","Weksberg","Sotos"
"cg19328828","chr12",123215471,-0.445423346832579,0.445423346832579,"Loss","Weksberg","Sotos"
"cg01206378","chr1",95698827,-0.443754379298643,0.443754379298643,"Loss","Weksberg","Sotos"
"cg12914966","chr6",28830789,-0.442568959378468,0.442568959378468,"Loss","Weksberg","Sotos"
"cg10663765","chr3",194014592,-0.438614247280799,0.438614247280799,"Loss","Weksberg","Sotos"
"cg03466525","chr10",50650021,-0.44362561336293,0.44362561336293,"Loss","Weksberg","Sotos"
"cg18361418","chr6",28499676,-0.434619279134295,0.434619279134295,"Loss","Weksberg","Sotos"
"cg20909380","chr15",99987288,-0.441399424750277,0.441399424750277,"Loss","Weksberg","Sotos"
"cg27438152","chr15",31515761,-0.443192914761376,0.443192914761376,"Loss","Weksberg","Sotos"
"cg07429623","chr1",205326201,-0.438711522974473,0.438711522974473,"Loss","Weksberg","Sotos"
"cg10244666","chr11",32421808,-0.442677943063263,0.442677943063263,"Loss","Weksberg","Sotos"
"cg12974138","chr11",59325950,-0.440904274850166,0.440904274850166,"Loss","Weksberg","Sotos"
"cg08089567","chr21",45705994,-0.436395835361991,0.436395835361991,"Loss","Weksberg","Sotos"
"cg05819154","chr16",49902436,-0.439695857380688,0.439695857380688,"Loss","Weksberg","Sotos"
"cg17445765","chr7",64403162,-0.442562428923418,0.442562428923418,"Loss","Weksberg","Sotos"
"cg23180489","chr8",143859786,-0.437241480244173,0.437241480244173,"Loss","Weksberg","Sotos"
"cg12236088","chr2",105275812,-0.441264269356271,0.441264269356271,"Loss","Weksberg","Sotos"
"cg17330303","chr1",27189648,-0.437921357935627,0.437921357935627,"Loss","Weksberg","Sotos"
"cg12716639","chr11",119234198,-0.430952813152053,0.430952813152053,"Loss","Weksberg","Sotos"
"cg21277452","chr6",28829340,-0.433329675138735,0.433329675138735,"Loss","Weksberg","Sotos"
"cg08289130","chr16",3210357,-0.437251557602664,0.437251557602664,"Loss","Weksberg","Sotos"
"cg00399059","chr8",143859774,-0.433437001331853,0.433437001331853,"Loss","Weksberg","Sotos"
"cg06878548","chr8",514821,-0.436724094006659,0.436724094006659,"Loss","Weksberg","Sotos"
"cg17493885","chr5",176559558,-0.434571943074362,0.434571943074362,"Loss","Weksberg","Sotos"
"cg02452552","chr5",150618048,-0.439337407991121,0.439337407991121,"Loss","Weksberg","Sotos"
"cg02783887","chr2",660856,-0.43709166381798,0.43709166381798,"Loss","Weksberg","Sotos"
"cg17662083","chr19",36004632,-0.4368857381798,0.4368857381798,"Loss","Weksberg","Sotos"
"cg16306978","chr2",21266953,-0.437410271498335,0.437410271498335,"Loss","Weksberg","Sotos"
"cg00213295","chr17",32925561,-0.430574565704772,0.430574565704772,"Loss","Weksberg","Sotos"
"cg09013220","chr17",45944385,-0.432296970033296,0.432296970033296,"Loss","Weksberg","Sotos"
"cg25453677","chr17",1835735,-0.436426016759157,0.436426016759157,"Loss","Weksberg","Sotos"
"cg24808901","chr1",95698954,-0.436615518201998,0.436615518201998,"Loss","Weksberg","Sotos"
"cg07734975","chr11",9780844,-0.426410518446171,0.426410518446171,"Loss","Weksberg","Sotos"
"cg03679504","chr3",46621556,-0.437376431520533,0.437376431520533,"Loss","Weksberg","Sotos"
"cg01119278","chr6",110721349,-0.430435214206437,0.430435214206437,"Loss","Weksberg","Sotos"
"cg13392078","chr9",36036514,-0.437025495216426,0.437025495216426,"Loss","Weksberg","Sotos"
"cg23279355","chr5",78985592,-0.433968062708102,0.433968062708102,"Loss","Weksberg","Sotos"
"cg13176198","chr15",30336915,-0.41400066481687,0.41400066481687,"Loss","Weksberg","Sotos"
"cg00070899","chr6",34024479,-0.432783510432852,0.432783510432852,"Loss","Weksberg","Sotos"
"cg12407057","chr1",1366206,-0.432459073551609,0.432459073551609,"Loss","Weksberg","Sotos"
"cg07853425","chr5",134408820,-0.435434660710322,0.435434660710322,"Loss","Weksberg","Sotos"
"cg00107241","chr1",29461070,-0.429784859933407,0.429784859933407,"Loss","Weksberg","Sotos"
"cg14003022","chr4",3043019,-0.433889178668146,0.433889178668146,"Loss","Weksberg","Sotos"
"cg12231340","chr12",52685221,-0.434705527081021,0.434705527081021,"Loss","Weksberg","Sotos"
"cg03453449","chr12",95945120,-0.43352428590455,0.43352428590455,"Loss","Weksberg","Sotos"
"cg19227031","chr6",32118315,-0.433536644472808,0.433536644472808,"Loss","Weksberg","Sotos"
"cg19264571","chr18",10454085,-0.434451970255272,0.434451970255272,"Loss","Weksberg","Sotos"
"cg07168556","chr17",48912483,-0.433421679356271,0.433421679356271,"Loss","Weksberg","Sotos"
"cg19786602","chr17",7966326,-0.431617292219756,0.431617292219756,"Loss","Weksberg","Sotos"
"cg24024660","chr7",99195788,-0.430886449722531,0.430886449722531,"Loss","Weksberg","Sotos"
"cg03342928","chr19",56002446,-0.424245176581576,0.424245176581576,"Loss","Weksberg","Sotos"
"cg13058819","chr1",234350834,-0.432737447624861,0.432737447624861,"Loss","Weksberg","Sotos"
"cg01791034","chr15",42328501,-0.43375626581576,0.43375626581576,"Loss","Weksberg","Sotos"
"cg22455128","chr13",25212486,-0.433672052719201,0.433672052719201,"Loss","Weksberg","Sotos"
"cg25665606","chr22",50986051,-0.433597247613763,0.433597247613763,"Loss","Weksberg","Sotos"
"cg16484473","chr10",50649723,-0.433460241132075,0.433460241132075,"Loss","Weksberg","Sotos"
"cg20632887","chr1",160085581,-0.433443051609323,0.433443051609323,"Loss","Weksberg","Sotos"
"cg12127196","chr1",50489240,-0.42725788190899,0.42725788190899,"Loss","Weksberg","Sotos"
"cg18228590","chr5",77142469,-0.42863301509434,0.42863301509434,"Loss","Weksberg","Sotos"
"cg16087940","chr10",129947807,-0.42905244672586,0.42905244672586,"Loss","Weksberg","Sotos"
"cg21334513","chr6",30095248,-0.43106481654828,0.43106481654828,"Loss","Weksberg","Sotos"
"cg27179622","chr1",226127290,-0.433156511720311,0.433156511720311,"Loss","Weksberg","Sotos"
"cg12033622","chr20",30225573,-0.428684959551887,0.428684959551887,"Loss","Weksberg","Sotos"
"cg04388919","chr7",149119133,-0.429588264039956,0.429588264039956,"Loss","Weksberg","Sotos"
"cg10859192","chr12",54071672,-0.432120959378468,0.432120959378468,"Loss","Weksberg","Sotos"
"cg07752120","chr5",70746259,-0.432319168479467,0.432319168479467,"Loss","Weksberg","Sotos"
"cg16361867","chr11",120581355,-0.430760453940067,0.430760453940067,"Loss","Weksberg","Sotos"
"cg14906690","chr10",76573506,-0.430642438401776,0.430642438401776,"Loss","Weksberg","Sotos"
"cg02703145","chr9",93922525,-0.42913791509434,0.42913791509434,"Loss","Weksberg","Sotos"
"cg05745631","chr6",30095178,-0.429281020754717,0.429281020754717,"Loss","Weksberg","Sotos"
"cg01607625","chr6",32847830,-0.41903012945616,0.41903012945616,"Loss","Weksberg","Sotos"
"cg17910899","chr13",100218552,-0.431510981032186,0.431510981032186,"Loss","Weksberg","Sotos"
"cg25356715","chr12",1904796,-0.430152567036626,0.430152567036626,"Loss","Weksberg","Sotos"
"cg16677448","chr19",36004699,-0.429734870033296,0.429734870033296,"Loss","Weksberg","Sotos"
"cg03532263","chr14",103012356,-0.422895288013319,0.422895288013319,"Loss","Weksberg","Sotos"
"cg03993109","chr5",178594649,-0.415059119755827,0.415059119755827,"Loss","Weksberg","Sotos"
"cg12182937","chr6",33215649,-0.430719345172031,0.430719345172031,"Loss","Weksberg","Sotos"
"cg06687305","chr1",46088486,-0.430532675027747,0.430532675027747,"Loss","Weksberg","Sotos"
"cg00481725","chr15",98648111,-0.428828307325194,0.428828307325194,"Loss","Weksberg","Sotos"
"cg18700133","chr17",8013202,-0.427883518423973,0.427883518423973,"Loss","Weksberg","Sotos"
"cg03593471","chr8",10709415,-0.427398133074362,0.427398133074362,"Loss","Weksberg","Sotos"
"cg02723291","chr12",22777465,-0.423569805993341,0.423569805993341,"Loss","Weksberg","Sotos"
"cg24874173","chr1",145385677,-0.430047678579356,0.430047678579356,"Loss","Weksberg","Sotos"
"cg25642234","chr12",14721092,-0.427643567924528,0.427643567924528,"Loss","Weksberg","Sotos"
"cg08880849","chr17",40274728,-0.42546796082131,0.42546796082131,"Loss","Weksberg","Sotos"
"cg12529273","chr4",54458246,-0.422625628523862,0.422625628523862,"Loss","Weksberg","Sotos"
"cg09814029","chr1",39212920,-0.423970318201998,0.423970318201998,"Loss","Weksberg","Sotos"
"cg14625636","chr9",100000026,-0.415256892563818,0.415256892563818,"Loss","Weksberg","Sotos"
"cg11210878","chr11",62689065,-0.4179742190899,0.4179742190899,"Loss","Weksberg","Sotos"
"cg20245362","chr7",127911367,-0.425422991687014,0.425422991687014,"Loss","Weksberg","Sotos"
"cg04896168","chr1",86968543,-0.421232697891232,0.421232697891232,"Loss","Weksberg","Sotos"
"cg27268279","chr10",71672083,-0.424071780799112,0.424071780799112,"Loss","Weksberg","Sotos"
"cg15920791","chr8",61835708,-0.427632047425083,0.427632047425083,"Loss","Weksberg","Sotos"
"cg13266496","chr6",110720918,-0.419779530255272,0.419779530255272,"Loss","Weksberg","Sotos"
"cg27532360","chr17",42452994,-0.424029277580466,0.424029277580466,"Loss","Weksberg","Sotos"
"cg13641713","chr9",139023169,-0.427486100110988,0.427486100110988,"Loss","Weksberg","Sotos"
"cg13734833","chr11",68779817,-0.427444979245283,0.427444979245283,"Loss","Weksberg","Sotos"
"cg20889395","chr17",48912556,-0.42739231809101,0.42739231809101,"Loss","Weksberg","Sotos"
"cg07349815","chr3",123751269,-0.422804210654828,0.422804210654828,"Loss","Weksberg","Sotos"
"cg01395127","chr6",1601229,-0.426093217869034,0.426093217869034,"Loss","Weksberg","Sotos"
"cg21215576","chr8",124217760,-0.427107581354051,0.427107581354051,"Loss","Weksberg","Sotos"
"cg13411784","chr9",140473680,-0.421430530388457,0.421430530388457,"Loss","Weksberg","Sotos"
"cg13842639","chr9",38488083,-0.426448773695893,0.426448773695893,"Loss","Weksberg","Sotos"
"cg20481312","chr15",59157579,-0.420199987569367,0.420199987569367,"Loss","Weksberg","Sotos"
"cg21386414","chr1",26421349,-0.426953145394007,0.426953145394007,"Loss","Weksberg","Sotos"
"cg04459939","chr15",90291141,-0.426785848390677,0.426785848390677,"Loss","Weksberg","Sotos"
"cg07191900","chr22",17564994,-0.426687824750277,0.426687824750277,"Loss","Weksberg","Sotos"
"cg24002541","chr10",50649795,-0.426218691687014,0.426218691687014,"Loss","Weksberg","Sotos"
"cg12094552","chr21",46449961,-0.422301785904551,0.422301785904551,"Loss","Weksberg","Sotos"
"cg18959621","chr13",23310464,-0.417048971032186,0.417048971032186,"Loss","Weksberg","Sotos"
"cg14552982","chr9",133568226,-0.426213791564928,0.426213791564928,"Loss","Weksberg","Sotos"
"cg22670033","chr5",180646608,-0.424814279578246,0.424814279578246,"Loss","Weksberg","Sotos"
"cg25240254","chr19",56000944,-0.417042313873474,0.417042313873474,"Loss","Weksberg","Sotos"
"cg13202523","chr7",99588273,-0.425775578246393,0.425775578246393,"Loss","Weksberg","Sotos"
"cg04715503","chr16",3062795,-0.425647976115427,0.425647976115427,"Loss","Weksberg","Sotos"
"cg14947478","chr20",34025962,-0.422193486425339,0.422193486425339,"Loss","Weksberg","Sotos"
"cg01863042","chr13",23309892,-0.418605245160932,0.418605245160932,"Loss","Weksberg","Sotos"
"cg06489965","chr16",3062975,-0.424209384217536,0.424209384217536,"Loss","Weksberg","Sotos"
"cg09373015","chr6",41338895,-0.424966001553829,0.424966001553829,"Loss","Weksberg","Sotos"
"cg13702536","chr12",123215553,-0.424889602330744,0.424889602330744,"Loss","Weksberg","Sotos"
"cg00668150","chr17",2615720,-0.407936530743618,0.407936530743618,"Loss","Weksberg","Sotos"
"cg01510388","chr8",65711658,-0.421730913895671,0.421730913895671,"Loss","Weksberg","Sotos"
"cg03677069","chr10",88718317,-0.421274657491676,0.421274657491676,"Loss","Weksberg","Sotos"
"cg14481208","chr2",74669375,-0.422711739278579,0.422711739278579,"Loss","Weksberg","Sotos"
"cg11069430","chr12",95945082,-0.4212145618202,0.4212145618202,"Loss","Weksberg","Sotos"
"cg02179982","chr22",46365647,-0.422507990233074,0.422507990233074,"Loss","Weksberg","Sotos"
"cg10541110","chr17",39215894,-0.418009292608213,0.418009292608213,"Loss","Weksberg","Sotos"
"cg18137414","chr22",42313943,-0.40892993178733,0.40892993178733,"Loss","Weksberg","Sotos"
"cg18890544","chr1",242220538,-0.417053968590455,0.417053968590455,"Loss","Weksberg","Sotos"
"cg26776957","chr11",73357183,-0.422486714983352,0.422486714983352,"Loss","Weksberg","Sotos"
"cg05293490","chr14",95156546,-0.423135474672586,0.423135474672586,"Loss","Weksberg","Sotos"
"cg21687003","chr4",26806309,-0.418089800776915,0.418089800776915,"Loss","Weksberg","Sotos"
"cg19860353","chr3",194756349,-0.417187852719201,0.417187852719201,"Loss","Weksberg","Sotos"
"cg14172108","chr21",34405553,-0.421812727147614,0.421812727147614,"Loss","Weksberg","Sotos"
"cg24460126","chr1",179713828,-0.422774167558269,0.422774167558269,"Loss","Weksberg","Sotos"
"cg04821248","chr16",86337418,-0.419894240288568,0.419894240288568,"Loss","Weksberg","Sotos"
"cg06672093","chrX",103502294,-0.417314417513873,0.417314417513873,"Loss","Weksberg","Sotos"
"cg25360385","chr12",51786547,-0.411597567813541,0.411597567813541,"Loss","Weksberg","Sotos"
"cg06555959","chr8",61835620,-0.422649053496115,0.422649053496115,"Loss","Weksberg","Sotos"
"cg01293485","chr3",42847044,-0.417782969034406,0.417782969034406,"Loss","Weksberg","Sotos"
"cg06410849","chr16",66955988,-0.411899899445061,0.411899899445061,"Loss","Weksberg","Sotos"
"cg23193613","chr8",144267725,-0.421511596226415,0.421511596226415,"Loss","Weksberg","Sotos"
"cg05912299","chr13",100217962,-0.422437845283019,0.422437845283019,"Loss","Weksberg","Sotos"
"cg02547167","chrX",8751687,-0.408796451720311,0.408796451720311,"Loss","Weksberg","Sotos"
"cg01207473","chr6",159359940,-0.421932638401776,0.421932638401776,"Loss","Weksberg","Sotos"
"cg20595752","chr6",35458416,-0.418470646659267,0.418470646659267,"Loss","Weksberg","Sotos"
"cg22031964","chr11",62677251,-0.416078235849057,0.416078235849057,"Loss","Weksberg","Sotos"
"cg21109038","chr15",90543610,-0.421754024882075,0.421754024882075,"Loss","Weksberg","Sotos"
"cg07227033","chr7",12725802,-0.410165470588235,0.410165470588235,"Loss","Weksberg","Sotos"
"cg17674042","chr6",34482479,-0.413755003773585,0.413755003773585,"Loss","Weksberg","Sotos"
"cg01343363","chr16",58533808,-0.421124610432852,0.421124610432852,"Loss","Weksberg","Sotos"
"cg08798685","chr6",27730294,-0.412907935371809,0.412907935371809,"Loss","Weksberg","Sotos"
"cg00326131","chr2",74668477,-0.412149074805771,0.412149074805771,"Loss","Weksberg","Sotos"
